date,temp_max,temp_min,temp_mean,precipitation,rain,precip_hours,windspeed_max,humidity_mean,pressure_mean
2022-06-27,17.5,10.1,12.5,0.0,0.0,0.0,15.0,88,1022.3
2022-06-28,21.3,9.8,14.7,0.0,0.0,0.0,19.1,82,1018.7
2022-06-29,18.5,8.6,14.6,0.1,0.1,1.0,31.4,75,1016.0
2022-06-30,18.8,4.7,11.2,0.0,0.0,0.0,10.3,74,1019.0
2022-07-01,19.5,4.8,11.6,0.0,0.0,0.0,13.3,79,1019.3
2022-07-02,23.0,9.4,15.6,0.0,0.0,0.0,22.1,76,1019.2
2022-07-03,24.6,12.3,17.8,0.0,0.0,0.0,15.5,71,1022.0
2022-07-04,23.2,11.4,16.7,0.0,0.0,0.0,14.6,75,1021.4
2022-07-05,23.0,11.1,16.1,0.0,0.0,0.0,19.0,72,1019.5
2022-07-06,21.5,10.4,15.0,0.0,0.0,0.0,14.0,73,1018.9
2022-07-07,23.2,11.2,16.1,0.0,0.0,0.0,24.0,66,1018.8
2022-07-08,20.9,10.9,15.3,0.0,0.0,0.0,14.4,80,1023.7
2022-07-09,21.2,11.6,15.3,0.3,0.3,1.0,13.2,85,1023.9
2022-07-10,22.0,11.4,15.9,0.0,0.0,0.0,21.9,79,1019.6
2022-07-11,22.9,11.9,17.4,0.0,0.0,0.0,33.3,65,1013.2
2022-07-12,20.9,11.6,17.2,0.7,0.7,2.0,36.6,67,1015.0
2022-07-13,12.0,10.6,11.3,0.5,0.5,4.0,22.9,94,1023.3
2022-07-14,22.0,11.1,15.4,0.1,0.1,1.0,24.1,88,1019.8
2022-07-15,24.2,12.3,17.9,0.0,0.0,0.0,30.8,71,1014.3
2022-07-16,25.2,16.4,20.5,0.0,0.0,0.0,34.5,56,1011.4
2022-07-17,20.1,10.4,15.8,3.8,3.8,7.0,28.6,80,1019.8
2022-07-18,17.0,10.2,12.8,5.2,5.2,7.0,16.7,92,1025.2
2022-07-19,22.7,11.8,16.0,6.8,6.8,6.0,13.6,87,1023.7
2022-07-20,20.9,12.2,15.1,0.1,0.1,1.0,14.8,91,1023.0
2022-07-21,22.5,11.2,16.2,0.0,0.0,0.0,14.9,85,1020.1
2022-07-22,23.7,10.9,17.0,0.0,0.0,0.0,12.4,77,1018.7
2022-07-23,23.5,11.4,17.0,0.0,0.0,0.0,11.6,71,1018.8
2022-07-24,23.4,11.1,16.7,0.0,0.0,0.0,11.2,74,1020.3
2022-07-25,23.5,11.6,16.3,0.0,0.0,0.0,10.9,72,1021.1
2022-07-26,19.9,10.1,14.7,0.0,0.0,0.0,12.5,83,1022.4
2022-07-27,22.0,9.8,15.2,0.0,0.0,0.0,12.9,81,1020.3
2022-07-28,25.0,13.1,18.6,0.0,0.0,0.0,28.4,64,1013.0
2022-07-29,18.8,7.7,14.0,8.6,8.6,4.0,27.9,62,1013.9
2022-07-30,16.2,3.0,8.9,0.0,0.0,0.0,15.1,82,1020.3
2022-07-31,19.2,6.0,11.4,0.0,0.0,0.0,11.5,78,1020.9
2022-08-01,22.2,8.1,15.1,0.0,0.0,0.0,12.6,74,1018.1
2022-08-02,24.9,10.4,17.0,0.0,0.0,0.0,11.6,77,1018.5
2022-08-03,22.5,12.8,16.3,0.1,0.1,1.0,17.5,88,1018.7
2022-08-04,26.7,12.9,19.3,0.0,0.0,0.0,31.1,62,1012.6
2022-08-05,20.5,12.2,16.3,0.0,0.0,0.0,23.0,75,1015.1
2022-08-06,14.7,11.4,12.6,2.5,2.5,8.0,21.7,90,1019.4
2022-08-07,16.9,11.6,13.9,19.3,19.3,23.0,17.0,92,1016.6
2022-08-08,19.3,12.9,15.2,4.9,4.9,13.0,19.1,90,1017.8
2022-08-09,15.1,12.6,13.6,27.4,27.4,20.0,19.8,95,1019.0
2022-08-10,13.4,5.1,10.2,43.3,43.3,16.0,38.6,91,1016.8
2022-08-11,15.1,6.3,10.6,0.2,0.2,2.0,20.4,84,1024.0
2022-08-12,15.8,10.2,12.1,1.2,1.2,11.0,20.3,89,1024.9
2022-08-13,21.0,10.4,14.3,0.0,0.0,0.0,18.8,86,1023.5
2022-08-14,22.6,10.6,15.6,0.0,0.0,0.0,17.0,84,1020.0
2022-08-15,23.9,13.2,17.9,0.0,0.0,0.0,27.2,68,1013.0
2022-08-16,18.7,12.9,16.7,10.4,10.4,10.0,25.3,71,1013.4
2022-08-17,18.6,12.8,15.6,25.1,25.1,13.0,28.0,85,1013.5
2022-08-18,17.9,9.9,15.6,19.0,19.0,21.0,29.8,84,1012.9
2022-08-19,10.9,2.5,6.6,0.0,0.0,0.0,22.4,67,1030.0
2022-08-20,9.8,3.0,6.7,0.2,0.2,2.0,24.2,85,1031.8
2022-08-21,13.7,6.1,9.9,0.7,0.7,7.0,17.9,92,1028.5
2022-08-22,15.3,9.6,12.0,1.0,1.0,7.0,16.4,91,1025.9
2022-08-23,18.6,10.8,13.3,0.1,0.1,1.0,20.2,88,1025.3
2022-08-24,20.4,10.8,14.3,0.0,0.0,0.0,16.2,85,1024.2
2022-08-25,21.6,11.7,15.2,0.0,0.0,0.0,15.7,86,1022.9
2022-08-26,23.2,12.0,16.5,0.0,0.0,0.0,15.0,85,1020.8
2022-08-27,24.8,11.6,17.7,0.0,0.0,0.0,18.1,75,1017.2
2022-08-28,22.1,11.1,15.1,1.2,1.2,4.0,23.8,82,1020.4
2022-08-29,11.1,6.7,8.5,0.1,0.1,1.0,22.9,83,1029.8
2022-08-30,12.2,7.2,9.5,0.8,0.8,6.0,26.4,87,1029.1
2022-08-31,17.3,7.2,11.1,0.0,0.0,0.0,22.5,85,1025.4
2022-09-01,21.9,7.8,14.2,0.0,0.0,0.0,14.5,81,1019.7
2022-09-02,23.3,13.8,18.1,6.2,6.2,3.0,20.4,69,1016.2
2022-09-03,15.4,9.4,12.4,10.1,10.1,14.0,18.3,94,1021.2
2022-09-04,12.7,6.8,9.6,0.0,0.0,0.0,19.0,81,1026.5
2022-09-05,13.6,8.2,10.6,2.1,2.1,7.0,16.5,89,1027.1
2022-09-06,15.4,10.1,12.3,9.8,9.8,18.0,28.6,95,1025.5
2022-09-07,19.4,11.8,15.2,3.1,3.1,6.0,27.7,87,1018.1
2022-09-08,25.5,14.2,19.4,0.0,0.0,0.0,25.1,71,1013.8
2022-09-09,27.8,16.5,21.6,0.0,0.0,0.0,27.9,63,1013.3
2022-09-10,24.0,11.2,17.0,30.4,30.4,10.0,22.7,86,1017.1
2022-09-11,12.7,9.6,10.7,4.6,4.6,2.0,20.5,94,1021.7
2022-09-12,17.7,9.8,12.5,13.5,13.5,13.0,19.1,92,1017.7
2022-09-13,23.4,12.1,17.0,30.0,30.0,12.0,12.6,84,1013.9
2022-09-14,15.1,11.0,12.8,26.1,26.1,19.0,17.2,94,1018.6
2022-09-15,14.1,11.1,12.1,1.5,1.5,10.0,16.8,91,1022.1
2022-09-16,14.7,10.5,12.1,2.5,2.5,16.0,23.1,89,1024.2
2022-09-17,14.9,8.8,11.4,0.9,0.9,9.0,23.9,84,1024.4
2022-09-18,17.5,9.8,12.5,0.6,0.6,6.0,22.8,85,1020.6
2022-09-19,18.1,9.9,13.0,8.1,8.1,7.0,18.7,87,1016.9
2022-09-20,22.8,12.1,16.1,0.9,0.9,2.0,18.6,85,1013.7
2022-09-21,15.9,11.1,13.0,45.4,45.4,9.0,20.5,93,1013.9
2022-09-22,20.9,9.1,14.4,0.4,0.4,4.0,24.9,79,1011.8
2022-09-23,15.0,5.4,10.0,0.0,0.0,0.0,24.4,68,1018.1
2022-09-24,17.1,5.2,10.8,0.0,0.0,0.0,20.8,81,1021.0
2022-09-25,14.0,8.4,11.2,11.6,11.6,7.0,18.8,87,1020.8
2022-09-26,15.2,11.0,13.2,36.7,36.7,20.0,21.4,93,1018.2
2022-09-27,21.5,11.2,15.8,3.3,3.3,11.0,16.2,87,1018.2
2022-09-28,13.8,10.8,12.3,9.7,9.7,14.0,25.3,88,1022.2
2022-09-29,14.2,10.7,11.8,2.1,2.1,17.0,24.6,91,1023.6
2022-09-30,14.4,10.6,12.2,0.8,0.8,8.0,21.3,93,1022.6
2022-10-01,21.4,12.3,15.7,1.5,1.5,7.0,13.8,86,1019.3
2022-10-02,21.7,13.4,16.1,0.9,0.9,7.0,17.5,86,1019.1
2022-10-03,18.5,12.1,14.4,0.2,0.2,2.0,15.5,89,1017.4
2022-10-04,18.4,11.8,14.2,0.7,0.7,6.0,18.4,91,1015.9
2022-10-05,23.0,11.8,15.7,0.0,0.0,0.0,21.3,88,1016.6
2022-10-06,22.2,13.8,17.6,3.9,3.9,8.0,26.1,88,1012.3
2022-10-07,20.4,11.8,17.2,3.5,3.5,7.0,33.1,74,1010.0
2022-10-08,22.0,8.2,15.3,0.0,0.0,0.0,13.2,74,1013.6
2022-10-09,23.6,11.2,16.2,0.2,0.2,1.0,27.1,78,1016.3
2022-10-10,13.2,11.1,12.0,0.3,0.3,3.0,24.2,95,1022.5
2022-10-11,24.9,12.0,17.3,6.9,6.9,10.0,19.2,88,1019.0
2022-10-12,21.2,14.9,17.5,10.8,10.8,12.0,16.9,87,1017.0
2022-10-13,21.1,15.1,17.8,7.4,7.4,17.0,17.0,87,1018.4
2022-10-14,17.6,13.2,15.8,9.0,9.0,23.0,21.7,92,1023.1
2022-10-15,17.1,13.6,15.1,5.1,5.1,17.0,25.2,92,1025.2
2022-10-16,22.4,14.9,17.4,6.2,6.2,9.0,14.7,89,1018.9
2022-10-17,22.1,12.9,17.1,2.2,2.2,8.0,20.2,89,1017.4
2022-10-18,17.6,14.1,15.3,7.6,7.6,15.0,19.1,93,1020.6
2022-10-19,23.1,14.3,18.1,2.8,2.8,6.0,12.4,86,1017.6
2022-10-20,23.0,16.7,19.0,16.5,16.5,9.0,27.9,89,1012.8
2022-10-21,23.4,15.6,19.3,8.3,8.3,19.0,28.9,83,1008.6
2022-10-22,23.1,11.6,16.4,0.0,0.0,0.0,19.8,82,1015.0
2022-10-23,24.0,13.1,17.9,0.0,0.0,0.0,13.4,78,1018.0
2022-10-24,23.6,15.3,18.1,0.6,0.6,5.0,22.1,83,1017.7
2022-10-25,22.9,14.6,17.0,1.1,1.1,11.0,22.5,85,1017.8
2022-10-26,25.8,13.6,18.3,0.0,0.0,0.0,19.1,76,1014.7
2022-10-27,28.5,13.9,20.8,0.8,0.8,3.0,26.6,67,1011.7
2022-10-28,26.4,14.9,20.2,0.3,0.3,2.0,18.0,82,1013.5
2022-10-29,27.6,16.9,20.5,4.6,4.6,6.0,15.8,84,1012.0
2022-10-30,25.0,15.5,20.2,5.2,5.2,6.0,28.6,83,1008.2
2022-10-31,21.1,12.9,18.3,8.4,8.4,14.0,24.5,88,1011.3
2022-11-01,12.2,8.6,10.8,5.2,5.2,20.0,24.2,84,1023.4
2022-11-02,11.1,7.8,9.3,1.5,1.5,10.0,29.4,85,1027.9
2022-11-03,16.1,8.6,11.6,1.9,1.9,10.0,22.9,84,1025.8
2022-11-04,16.1,7.6,11.7,0.5,0.5,4.0,17.7,83,1022.9
2022-11-05,16.5,9.1,12.4,0.7,0.7,6.0,18.1,83,1022.0
2022-11-06,16.2,9.3,12.4,2.0,2.0,9.0,17.9,85,1022.2
2022-11-07,17.8,9.2,12.8,0.2,0.2,2.0,20.0,81,1021.1
2022-11-08,20.8,9.9,14.3,0.4,0.4,3.0,18.8,78,1018.7
2022-11-09,23.7,10.9,16.3,0.0,0.0,0.0,20.8,77,1016.4
2022-11-10,25.4,13.1,17.7,0.0,0.0,0.0,19.3,80,1016.4
2022-11-11,21.5,14.7,17.0,8.7,8.7,13.0,21.4,90,1015.8
2022-11-12,23.8,13.4,17.7,0.8,0.8,7.0,20.7,85,1014.7
2022-11-13,25.2,14.8,19.0,15.3,15.3,9.0,17.0,86,1013.1
2022-11-14,25.6,16.9,20.4,3.0,3.0,9.0,22.0,79,1010.8
2022-11-15,23.0,13.7,18.0,0.0,0.0,0.0,18.7,66,1015.7
2022-11-16,24.0,11.2,17.4,0.0,0.0,0.0,21.6,68,1018.6
2022-11-17,22.0,9.8,15.8,0.0,0.0,0.0,17.2,64,1019.6
2022-11-18,21.4,9.8,15.4,0.0,0.0,0.0,22.7,70,1019.0
2022-11-19,21.4,13.0,16.1,0.0,0.0,0.0,23.8,79,1018.6
2022-11-20,23.7,13.1,18.0,1.6,1.6,7.0,20.2,82,1017.0
2022-11-21,25.6,15.6,19.9,2.2,2.2,7.0,17.1,83,1015.2
2022-11-22,22.8,16.8,19.4,9.2,9.2,11.0,14.3,85,1014.5
2022-11-23,25.0,16.6,19.4,14.3,14.3,14.0,20.0,86,1013.1
2022-11-24,19.8,14.4,17.0,1.7,1.7,10.0,19.5,89,1015.0
2022-11-25,21.5,14.6,17.0,1.6,1.6,12.0,23.5,80,1017.0
2022-11-26,20.5,14.6,17.0,11.5,11.5,20.0,19.1,90,1016.2
2022-11-27,20.8,15.6,17.5,5.3,5.3,17.0,28.0,90,1015.6
2022-11-28,19.0,14.6,16.7,21.8,21.8,24.0,29.9,91,1012.1
2022-11-29,21.2,15.6,17.7,9.7,9.7,24.0,24.4,90,1008.5
2022-11-30,22.1,16.5,18.4,7.2,7.2,16.0,14.8,90,1007.0
2022-12-01,24.6,15.4,19.9,3.4,3.4,10.0,15.3,86,1009.4
2022-12-02,26.0,17.2,21.2,4.9,4.9,6.0,15.3,87,1012.7
2022-12-03,27.4,19.1,21.7,16.7,16.7,10.0,21.9,87,1012.8
2022-12-04,25.4,18.3,21.3,6.7,6.7,11.0,14.3,85,1011.2
2022-12-05,25.0,18.0,21.1,15.2,15.2,15.0,21.9,85,1012.2
2022-12-06,26.2,18.4,21.0,3.5,3.5,13.0,15.0,85,1014.3
2022-12-07,28.3,17.9,21.3,0.7,0.7,6.0,21.7,84,1013.5
2022-12-08,27.7,16.5,22.0,0.0,0.0,0.0,13.0,76,1010.8
2022-12-09,28.4,18.2,22.4,5.0,5.0,5.0,13.7,84,1010.9
2022-12-10,28.0,18.2,22.6,0.5,0.5,4.0,15.3,81,1012.1
2022-12-11,25.8,19.1,22.4,11.3,11.3,11.0,16.0,84,1011.2
2022-12-12,27.5,19.6,22.5,6.5,6.5,11.0,25.0,85,1007.2
2022-12-13,23.2,14.9,19.1,20.2,20.2,18.0,24.8,88,1008.9
2022-12-14,21.5,13.9,16.8,0.9,0.9,7.0,18.8,83,1014.5
2022-12-15,23.1,13.3,17.8,0.0,0.0,0.0,15.4,78,1014.1
2022-12-16,24.2,14.5,18.1,17.5,17.5,9.0,20.0,86,1010.8
2022-12-17,19.8,14.6,16.8,2.2,2.2,15.0,20.2,88,1012.4
2022-12-18,21.0,14.9,17.0,4.2,4.2,17.0,23.1,89,1015.5
2022-12-19,18.9,15.2,16.7,5.0,5.0,16.0,22.1,92,1016.5
2022-12-20,18.9,14.6,16.7,6.6,6.6,13.0,29.7,91,1015.0
2022-12-21,20.6,14.1,16.7,4.3,4.3,18.0,23.8,87,1016.0
2022-12-22,19.3,14.0,16.3,2.8,2.8,15.0,22.8,88,1017.0
2022-12-23,20.4,13.1,16.4,1.5,1.5,7.0,22.3,87,1016.9
2022-12-24,20.9,13.9,17.2,2.7,2.7,9.0,20.2,90,1016.9
2022-12-25,23.0,15.4,18.6,3.5,3.5,9.0,17.1,89,1016.5
2022-12-26,26.8,15.9,20.1,18.0,18.0,10.0,13.1,86,1013.7
2022-12-27,24.6,18.1,20.6,8.5,8.5,16.0,16.0,87,1013.9
2022-12-28,24.5,18.0,20.8,10.9,10.9,14.0,25.2,86,1011.3
2022-12-29,25.8,16.8,20.3,1.2,1.2,7.0,18.7,78,1014.3
2022-12-30,23.6,14.9,18.5,0.0,0.0,0.0,21.7,81,1017.3
2022-12-31,23.5,14.9,19.2,0.3,0.3,2.0,14.4,87,1017.1
2023-01-01,25.2,17.0,20.4,2.5,2.5,4.0,17.3,88,1016.0
2023-01-02,24.6,16.5,20.7,1.9,1.9,5.0,13.4,87,1012.6
2023-01-03,24.5,17.9,20.6,14.3,14.3,12.0,17.1,86,1010.0
2023-01-04,18.5,15.1,16.6,28.8,28.8,19.0,18.4,90,1012.2
2023-01-05,20.8,14.4,17.1,1.3,1.3,8.0,22.3,82,1015.9
2023-01-06,20.7,13.8,16.9,0.8,0.8,6.0,23.7,81,1019.4
2023-01-07,20.2,14.1,16.6,2.5,2.5,17.0,25.2,87,1021.1
2023-01-08,21.9,14.7,17.5,1.8,1.8,15.0,21.1,85,1019.7
2023-01-09,21.1,15.2,17.7,1.5,1.5,7.0,20.4,89,1017.3
2023-01-10,22.8,14.8,18.6,8.3,8.3,12.0,15.9,88,1015.8
2023-01-11,24.3,17.4,20.4,8.5,8.5,9.0,20.5,87,1014.1
2023-01-12,26.0,16.6,20.7,5.9,5.9,11.0,18.2,84,1011.6
2023-01-13,26.0,17.4,21.4,1.4,1.4,6.0,21.9,83,1010.5
2023-01-14,24.7,18.7,21.3,9.6,9.6,13.0,26.0,86,1012.1
2023-01-15,26.1,18.4,21.7,13.2,13.2,14.0,18.5,87,1014.7
2023-01-16,26.5,18.0,21.4,15.9,15.9,10.0,13.7,88,1015.3
2023-01-17,25.4,19.6,21.5,11.5,11.5,15.0,12.9,89,1017.0
2023-01-18,24.9,18.9,20.7,7.3,7.3,15.0,17.7,89,1018.6
2023-01-19,24.2,18.1,20.3,4.8,4.8,13.0,17.2,87,1017.4
2023-01-20,24.6,16.6,19.7,18.4,18.4,16.0,16.1,87,1013.9
2023-01-21,26.1,15.8,20.6,0.5,0.5,5.0,14.5,84,1010.5
2023-01-22,26.5,17.9,21.8,2.1,2.1,7.0,18.1,83,1009.3
2023-01-23,26.0,17.5,21.1,1.6,1.6,9.0,13.4,84,1011.3
2023-01-24,27.0,15.4,20.9,0.0,0.0,0.0,15.0,80,1011.5
2023-01-25,27.5,14.5,21.0,0.0,0.0,0.0,15.9,77,1013.3
2023-01-26,25.2,15.8,19.9,0.0,0.0,0.0,22.5,82,1014.7
2023-01-27,27.5,15.1,19.9,0.0,0.0,0.0,19.2,83,1015.3
2023-01-28,28.5,16.0,21.9,0.0,0.0,0.0,18.2,78,1015.5
2023-01-29,28.5,19.2,22.7,1.5,1.5,7.0,13.5,79,1013.5
2023-01-30,23.9,18.9,20.6,4.1,4.1,18.0,9.3,85,1012.0
2023-01-31,23.5,18.1,20.6,9.7,9.7,15.0,22.6,87,1012.7
2023-02-01,25.5,19.0,21.3,22.4,22.4,19.0,14.8,86,1013.7
2023-02-02,25.7,18.5,21.4,18.9,18.9,19.0,20.1,87,1013.8
2023-02-03,24.5,19.2,21.3,7.3,7.3,15.0,29.0,85,1011.5
2023-02-04,25.1,18.9,21.3,8.5,8.5,16.0,26.8,81,1012.3
2023-02-05,26.1,16.0,21.4,0.6,0.6,5.0,21.1,74,1013.3
2023-02-06,25.9,16.0,20.7,0.2,0.2,2.0,19.6,77,1014.1
2023-02-07,24.8,17.2,20.1,1.5,1.5,6.0,16.6,85,1015.6
2023-02-08,25.9,15.4,20.2,0.7,0.7,6.0,17.0,82,1015.3
2023-02-09,27.6,15.9,21.1,1.1,1.1,2.0,17.7,80,1015.2
2023-02-10,25.9,17.8,20.9,3.6,3.6,10.0,15.5,81,1015.1
2023-02-11,23.5,18.0,20.3,5.1,5.1,10.0,13.0,85,1014.9
2023-02-12,24.5,16.6,20.0,1.5,1.5,7.0,12.5,88,1014.3
2023-02-13,26.1,16.3,20.7,10.2,10.2,10.0,14.7,87,1013.6
2023-02-14,27.2,18.1,21.8,6.8,6.8,11.0,22.8,84,1012.0
2023-02-15,27.9,19.4,21.9,3.8,3.8,11.0,30.3,84,1008.5
2023-02-16,26.7,18.1,21.8,2.8,2.8,13.0,26.2,79,1006.1
2023-02-17,23.4,19.4,21.0,9.3,9.3,11.0,28.2,83,1007.6
2023-02-18,20.0,13.4,17.0,7.6,7.6,16.0,24.6,90,1017.2
2023-02-19,18.4,13.0,15.5,3.6,3.6,14.0,24.3,87,1021.3
2023-02-20,22.5,15.2,18.4,10.5,10.5,13.0,14.8,90,1017.0
2023-02-21,24.5,16.6,19.4,21.3,21.3,10.0,16.9,87,1015.9
2023-02-22,24.6,17.2,19.8,8.7,8.7,13.0,14.3,87,1018.9
2023-02-23,23.5,17.8,19.7,6.7,6.7,11.0,17.1,90,1018.4
2023-02-24,24.0,17.5,20.4,1.1,1.1,5.0,20.1,85,1014.1
2023-02-25,26.8,17.1,21.4,0.0,0.0,0.0,25.6,77,1012.5
2023-02-26,26.7,17.4,21.1,11.8,11.8,7.0,18.1,82,1015.9
2023-02-27,24.5,17.4,19.8,2.4,2.4,12.0,18.4,84,1020.7
2023-02-28,22.0,16.5,18.6,7.6,7.6,12.0,15.0,89,1021.2
2023-03-01,23.0,16.7,19.1,7.0,7.0,14.0,11.7,88,1018.1
2023-03-02,25.7,16.0,20.5,1.1,1.1,8.0,13.2,84,1015.6
2023-03-03,26.8,17.0,21.3,4.9,4.9,11.0,14.6,85,1014.8
2023-03-04,26.0,18.9,21.7,15.6,15.6,11.0,21.6,85,1014.2
2023-03-05,23.9,18.0,20.2,8.4,8.4,10.0,24.6,86,1011.9
2023-03-06,23.6,17.4,19.8,5.7,5.7,11.0,13.8,86,1010.8
2023-03-07,25.5,17.0,20.4,0.5,0.5,4.0,19.9,83,1012.5
2023-03-08,26.7,17.4,21.8,1.7,1.7,3.0,15.9,79,1014.5
2023-03-09,26.0,17.2,20.8,21.2,21.2,10.0,12.7,84,1016.4
2023-03-10,22.4,17.8,19.5,10.5,10.5,15.0,12.7,90,1016.8
2023-03-11,21.5,16.8,19.0,7.1,7.1,15.0,19.8,93,1016.2
2023-03-12,22.2,17.8,19.5,6.6,6.6,23.0,22.3,92,1017.0
2023-03-13,21.2,18.0,19.2,6.8,6.8,15.0,20.5,94,1017.9
2023-03-14,22.1,17.5,19.5,2.7,2.7,12.0,20.2,92,1018.2
2023-03-15,23.8,17.4,19.7,0.5,0.5,5.0,22.0,89,1018.2
2023-03-16,23.6,16.5,19.3,2.3,2.3,6.0,20.2,89,1017.6
2023-03-17,23.2,16.5,19.2,2.0,2.0,9.0,18.4,89,1018.1
2023-03-18,25.9,15.1,19.2,0.0,0.0,0.0,18.6,83,1017.8
2023-03-19,26.1,15.4,20.8,0.0,0.0,0.0,10.3,80,1016.8
2023-03-20,27.4,16.9,21.7,0.9,0.9,4.0,15.3,78,1015.7
2023-03-21,26.6,18.2,21.6,0.4,0.4,1.0,15.9,78,1017.6
2023-03-22,25.8,18.0,20.8,0.7,0.7,5.0,15.2,87,1019.9
2023-03-23,26.8,17.9,21.1,0.3,0.3,3.0,16.6,85,1019.6
2023-03-24,27.8,17.9,21.8,1.5,1.5,5.0,16.7,83,1017.6
2023-03-25,26.2,16.0,21.1,0.0,0.0,0.0,13.1,82,1016.9
2023-03-26,28.0,18.9,22.4,6.2,6.2,8.0,24.4,79,1015.1
2023-03-27,20.6,16.4,18.3,0.3,0.3,3.0,19.3,88,1018.5
2023-03-28,23.0,15.2,18.8,0.5,0.5,5.0,18.0,86,1017.9
2023-03-29,25.9,17.0,20.4,9.9,9.9,12.0,12.8,87,1017.2
2023-03-30,26.5,16.4,21.3,3.7,3.7,9.0,15.2,80,1016.3
2023-03-31,26.0,15.5,20.5,0.0,0.0,0.0,13.4,82,1015.9
2023-04-01,26.0,16.1,20.2,0.4,0.4,2.0,21.4,80,1015.1
2023-04-02,24.0,12.2,16.9,0.0,0.0,0.0,21.7,81,1018.2
2023-04-03,23.7,12.9,17.4,0.0,0.0,0.0,13.7,80,1017.5
2023-04-04,25.4,13.4,19.0,0.0,0.0,0.0,14.1,82,1015.9
2023-04-05,23.4,14.1,18.4,0.5,0.5,3.0,17.3,84,1017.0
2023-04-06,20.2,16.0,17.5,1.5,1.5,12.0,20.2,89,1017.7
2023-04-07,18.5,15.3,16.5,11.7,11.7,17.0,18.1,92,1016.9
2023-04-08,20.2,15.4,17.0,1.6,1.6,8.0,20.2,91,1018.8
2023-04-09,20.8,15.3,17.4,1.6,1.6,10.0,18.2,90,1020.4
2023-04-10,22.2,15.6,17.9,0.7,0.7,6.0,14.3,85,1021.1
2023-04-11,23.8,12.9,17.2,0.0,0.0,0.0,14.8,87,1018.4
2023-04-12,24.2,13.9,18.8,0.3,0.3,2.0,12.2,81,1015.1
2023-04-13,26.3,15.4,20.2,0.4,0.4,2.0,16.3,77,1012.8
2023-04-14,19.5,15.9,17.9,21.7,21.7,21.0,18.2,93,1014.7
2023-04-15,18.9,14.8,16.4,2.1,2.1,12.0,16.6,91,1018.6
2023-04-16,22.5,15.5,18.4,1.8,1.8,11.0,14.1,89,1016.3
2023-04-17,23.3,16.8,19.3,8.3,8.3,8.0,24.0,90,1008.6
2023-04-18,20.6,13.1,18.2,25.6,25.6,16.0,23.0,92,1005.3
2023-04-19,20.0,10.4,15.0,0.0,0.0,0.0,35.0,73,1009.5
2023-04-20,17.8,9.1,12.6,0.1,0.1,1.0,22.3,74,1017.7
2023-04-21,17.8,7.7,12.9,0.1,0.1,1.0,21.8,84,1021.0
2023-04-22,20.5,12.9,15.6,0.0,0.0,0.0,15.9,85,1021.2
2023-04-23,20.8,13.4,16.0,0.2,0.2,2.0,17.0,88,1021.8
2023-04-24,20.9,14.3,16.4,0.4,0.4,4.0,20.0,89,1022.3
2023-04-25,21.9,13.9,16.8,0.0,0.0,0.0,11.3,86,1020.4
2023-04-26,21.4,14.8,17.3,5.7,5.7,10.0,21.6,85,1016.1
2023-04-27,21.1,11.4,16.2,0.0,0.0,0.0,17.4,82,1015.4
2023-04-28,20.0,13.7,15.8,0.7,0.7,6.0,15.5,89,1018.6
2023-04-29,19.8,13.7,16.0,0.4,0.4,4.0,14.1,89,1020.0
2023-04-30,21.8,14.6,17.2,0.7,0.7,6.0,18.6,89,1018.9
2023-05-01,22.4,13.6,17.1,0.1,0.1,1.0,10.4,85,1017.7
2023-05-02,22.4,11.1,17.0,0.0,0.0,0.0,12.0,81,1016.6
2023-05-03,24.1,13.6,18.1,0.0,0.0,0.0,14.9,86,1016.3
2023-05-04,25.2,15.4,19.5,0.7,0.7,4.0,12.4,88,1017.5
2023-05-05,24.9,16.6,19.9,1.3,1.3,4.0,13.0,88,1020.2
2023-05-06,24.5,18.4,20.3,0.1,0.1,1.0,14.0,88,1020.0
2023-05-07,25.0,17.0,20.0,0.0,0.0,0.0,13.2,86,1018.2
2023-05-08,24.4,16.2,19.8,0.6,0.6,2.0,16.3,85,1017.8
2023-05-09,20.8,15.4,17.5,2.2,2.2,10.0,16.5,94,1019.4
2023-05-10,22.4,14.8,17.4,1.8,1.8,7.0,15.1,86,1018.4
2023-05-11,18.6,10.9,14.1,0.1,0.1,1.0,11.6,81,1017.5
2023-05-12,16.5,8.9,12.0,0.3,0.3,3.0,16.6,85,1020.0
2023-05-13,18.1,9.4,12.8,0.0,0.0,0.0,12.3,80,1020.8
2023-05-14,19.5,9.1,13.6,0.0,0.0,0.0,8.5,80,1021.7
2023-05-15,20.9,8.6,14.3,0.0,0.0,0.0,11.1,69,1021.3
2023-05-16,20.3,7.9,13.1,0.0,0.0,0.0,12.1,78,1021.1
2023-05-17,18.0,8.7,12.9,0.0,0.0,0.0,12.7,86,1022.1
2023-05-18,20.3,8.6,13.3,0.0,0.0,0.0,10.8,87,1022.8
2023-05-19,22.1,6.9,13.5,0.0,0.0,0.0,13.0,85,1021.3
2023-05-20,22.7,8.7,14.2,0.0,0.0,0.0,8.7,77,1019.8
2023-05-21,21.6,9.1,14.4,0.0,0.0,0.0,12.3,80,1017.9
2023-05-22,21.5,11.4,15.9,1.4,1.4,3.0,11.8,80,1019.4
2023-05-23,22.9,11.4,16.5,0.0,0.0,0.0,13.7,78,1021.4
2023-05-24,22.0,10.4,15.7,0.0,0.0,0.0,15.1,82,1021.3
